20000208,ywl,56.96,14.35,14.43
20000208,nvt,55.96,4.38,4.5
20000209,cdr,175.73,39.43,39.85
20000209,mni,170.09,10.65,9.58
20000209,ago,136.32,99.43,94.65
20000209,mcl,123.94,61.92,60.55
20000209,tri,106.58,14.44,15.83
20000209,ekp,105.02,13.97,13.97
20000209,acp,102.79,103.17,98.98
20000209,cmr,99.38,117.03,111.76
20000209,mza,95.93,15.0,14.5
20000209,sme,94.97,15.13,14.76
20000209,mso,83.53,2.21,2.11
20000209,ech,80.77,1.41,1.4
20000209,sgn,77.63,112.04,106.66
20000209,rse,75.85,1.38,1.41
20000209,wis,75.72,272.8,440.0
20000209,ltx,71.16,3.29,3.18
20000209,net,67.74,110.86,116.25
20000209,nvt,59.3,4.5,4.44
20000209,ywl,57.1,14.43,14.09
20000209,suw,54.29,3.28,3.24
20000210,wis,179.37,440.0,456.0
20000210,cdr,174.21,39.85,39.64
20000210,mni,140.38,9.58,9.58
20000210,tri,124.04,15.83,15.63
20000210,ago,122.56,94.65,93.86
20000210,mcl,116.9,60.55,60.55
20000210,ekp,102.95,13.97,14.11
20000210,acp,93.1,98.98,102.78
20000210,sme,89.16,14.76,14.35
20000210,cmr,88.83,111.76,110.32
20000210,mza,88.03,14.5,15.0
20000210,ech,78.27,1.4,1.35
20000210,rse,78.26,1.41,1.36
20000210,net,75.03,116.25,115.8
20000210,mso,74.03,2.11,2.24
20000210,sgn,68.11,106.66,101.77
20000210,ltx,64.37,3.18,2.99
20000210,nvt,56.28,4.44,4.5
20000210,ywl,52.71,14.09,14.09
20000210,suw,51.79,3.24,3.4
20000211,wis,185.19,456.0,456.0
20000211,cdr,168.48,39.64,39.52
20000211,mni,137.79,9.58,9.34
20000211,tri,118.88,15.63,14.64
20000211,ago,118.41,93.86,93.86
20000211,mcl,114.83,60.55,62.61
20000211,ekp,102.86,14.11,19.56
20000211,acp,98.92,102.78,97.46
20000211,mza,93.01,15.0,15.2
20000211,cmr,84.92,110.32,108.4
20000211,mso,83.31,2.24,2.11
20000211,sme,82.74,14.35,14.5
20000211,net,73.4,115.8,123.43
20000211,ech,70.82,1.35,1.31
20000211,rse,70.66,1.36,1.34
20000211,sgn,59.56,101.77,99.81
20000211,suw,58.53,3.4,3.26
20000211,nvt,57.45,4.5,4.32
20000211,ltx,53.66,2.99,2.89
20000211,ywl,52.02,14.09,14.09
20000214,wis,180.89,456.0,500.0
20000214,ekp,176.66,19.56,18.3
20000214,cdr,163.55,39.52,39.52
20000214,mni,129.48,9.34,9.73
20000214,mcl,119.91,62.61,65.36
20000214,ago,116.16,93.86,93.86
20000214,tri,103.05,14.64,13.97
20000214,mza,94.07,15.2,16.0
20000214,acp,87.25,97.46,95.93
20000214,net,83.67,123.43,136.0
20000214,sme,83.4,14.5,15.08
20000214,cmr,80.33,108.4,110.32
20000214,mso,71.5,2.11,2.24
20000214,mil,67.56,12.43,11.76
20000214,rse,66.95,1.34,1.29
20000214,ech,64.78,1.31,1.32
20000214,grj,60.09,4.21,4.64
20000214,sgn,55.68,99.81,98.34
20000214,cce,54.25,2.97,2.9
20000214,suw,51.35,3.26,3.34
20000215,wis,202.83,500.0,548.0
20000215,cdr,159.55,39.52,40.48
20000215,ekp,155.23,18.3,17.74
20000215,mni,136.45,9.73,10.04
20000215,mcl,127.11,65.36,65.71
20000215,ago,113.96,93.86,91.47
20000215,mza,102.55,16.0,15.5
20000215,net,100.75,136.0,132.4
20000215,tri,92.09,13.97,13.97
20000215,sme,89.29,15.08,15.65
20000215,acp,82.98,95.93,95.17
20000215,cmr,82.11,110.32,107.92
20000215,mso,80.73,2.24,2.21
20000215,grj,75.44,4.64,5.15
20000215,ech,65.05,1.32,1.31
20000215,rse,59.7,1.29,1.3
20000215,mil,57.66,11.76,11.39
20000215,sfg,56.03,1.44,1.33
20000215,suw,54.37,3.34,3.34
20000215,ywl,53.42,14.35,14.35
20000216,wis,225.73,548.0,680.0
20000216,cdr,161.74,40.48,41.52
20000216,ekp,144.16,17.74,19.56
20000216,mni,141.18,10.04,11.04
20000216,mcl,125.89,65.71,69.15
20000216,ago,106.48,91.47,94.65
20000216,sme,94.87,15.65,14.97
20000216,mza,94.65,15.5,14.9
20000216,net,93.88,132.4,127.92
20000216,grj,93.32,5.15,
20000216,tri,90.46,13.97,13.97
20000216,acp,80.22,95.17,98.98
20000216,mso,77.05,2.21,2.24
20000216,cmr,76.85,107.92,111.28
20000216,ech,62.81,1.31,1.37
20000216,elz,62.06,3.18,3.22
20000216,rse,59.9,1.3,1.36
20000216,rlp,58.68,5.68,5.65
20000216,sgn,54.03,99.81,105.19
20000216,suw,53.68,3.34,3.34
20000217,wis,294.52,680.0,748.0
20000217,ekp,165.26,19.56,18.44
20000217,cdr,164.25,41.52,44.49
20000217,mni,161.7,11.04,11.29
20000217,mcl,135.03,69.15,68.8
20000217,ago,111.49,94.65,92.26
20000217,tri,88.82,13.97,15.3
20000217,acp,86.01,98.98,103.17
20000217,net,85.95,127.92,118.5
20000217,mza,85.71,14.9,14.8
20000217,sme,85.12,14.97,15.08
20000217,cmr,80.97,111.28,114.64
20000217,mso,78.13,2.24,2.27
20000217,amc,74.84,43.8,40.64
20000217,ech,69.15,1.37,1.39
20000217,rse,66.1,1.36,1.34
20000217,elz,63.33,3.22,3.22
20000217,sgn,61.37,105.19,103.73
20000217,rlp,56.82,5.65,5.49
20000217,suw,52.98,3.34,3.4
20000218,wis,322.58,748.0,820.0
20000218,cdr,178.4,44.49,45.74
20000218,mni,164.01,11.29,11.16
20000218,ekp,146.79,18.44,18.86
20000218,mcl,131.26,68.8,67.43
20000218,tri,104.78,15.3,14.97
20000218,ago,104.17,92.26,91.47
20000218,acp,92.29,103.17,111.54
20000218,sme,85.14,15.08,14.56
20000218,cmr,84.95,114.64,112.72
20000218,mil,84.03,13.97,14.71
20000218,mza,83.12,14.8,16.25
20000218,mso,79.19,2.27,2.24
20000218,net,71.25,118.5,
20000218,ech,70.47,1.39,1.33
20000218,sfg,62.82,1.54,
20000218,elz,62.57,3.22,3.02
20000218,rse,62.55,1.34,1.33
20000218,amc,61.3,40.64,39.5
20000218,sgn,58.23,103.73,102.26
20000221,wis,350.03,820.0,900.0
20000221,cdr,181.37,45.74,52.84
20000221,mni,157.54,11.16,11.83
20000221,ekp,149.08,18.86,19.42
20000221,mcl,124.28,67.43,68.11
20000221,acp,105.95,111.54,119.91
20000221,ago,100.52,91.47,98.23
20000221,mza,99.32,16.25,17.85
20000221,tri,98.53,14.97,13.97
20000221,mil,92.15,14.71,14.92
20000221,cmr,80.54,112.72,122.79
20000221,sme,77.58,14.56,14.82
20000221,mso,75.57,2.24,2.34
20000221,ech,62.13,1.33,1.42
20000221,rse,60.27,1.33,1.36
20000221,amc,55.98,39.5,39.06
20000221,sgn,55.15,102.26,105.68
20000221,ywl,54.92,14.77,14.68
20000221,elz,51.86,3.02,3.04
20000221,suw,49.76,3.3,3.4
20000222,wis,378.66,900.0,1280.0
20000222,cdr,218.56,52.84,56.6
20000222,mni,169.1,11.83,11.56
20000222,ekp,153.02,19.42,18.44
